 Secretaría; Código Departamento; Departamento; Código Municipio; Municipio; Código; Nombre;  Dirección; Teléfono; Nombre Rector; Tipo Establecimiento; Etnias; Sector; Genero; Zona; Niveles; Jornadas; Caracter; Especialidad; Licencia; Grados; Modelos Educativos;  Capacidades Excepcionales; Discapacidades; Idiomas; Número de Sedes; Estado; Prestador de servicio; Propiedad de la planta fisíca; Resguardo; Matricula contratada; Calendario; Internado; Estrato socio-economico; Correo Electrónico
CUNDINAMARCA;25;CUNDINAMARCA;25486;NEMOCÓN;225486000131;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL PATIO BONITO;VEREDA PATIO BONITO NEMOCON;8546416-3118532471- 8544245;NUBIA JANETH CORTES RAMIREZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA";"MAÑANA,COMPLETA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-3,0,1,2,3,4,5,6,7,8,9,10,11,20";"EDUCACIÓN TRADICIONAL,SER";"";"";"";3;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrpatiobonioto_nemocon@secundinamarca.edu.co janubiscor@yahoo.com 
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000553;CENTRO EDUCATIVO RURAL EL PANTANO;VEREDA AGUACALIENTE;8561107;DIANA ALEXANDRA RUBIANO NOVA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000502;CENTRO EDUCATIVO RURAL POZO AZUL;VEREDA POZO AZUL;8561107;ANGELA YOANA CRISTANCHO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHO
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000367;CENTRO EDUCATIVO RURAL HOGAR MONSERRATE;VEREDA TILATA BAJO EL SISGA;8561107;HERMANA MARIA ELODIA CASTRO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000154;CENTRO EDUCATIVO RURAL EL TABLON;VEREDA EL TABLON;8561107;RUTH CONSUELO VARGAS GUEVARA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;125183000320;INSTITUCION EDUCATIVA DEPARTAMENTAL RUFINO CUERVO;CARRERA 4 NO 11A-99;8562216 - 8561226-3138163493;ELIZABETH ZAPATA PAEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,INDUSTRIAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";13;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";iedrufinocuervo_choconta@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000018;CENTRO EDUCATIVO RURAL GUINA;VEREDA GUINA;NO TIENE;ANA DOLORES GUTIERREZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000255;CENTRO EDUCATIVO RURAL SAN LUIS;VEREDA SAN LUIS;NO TIENE;MARIA LUISA GOMEZ VALERO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000140;CENTRO EDUCATIVO RURAL SAN JOSE;VEREDA SAN JOSE;NO TIENE;CLARA CECILIA SALCEDO DE CAMELO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000246;CONCENTRACION RURAL SALITRE ALTO;VEREDA SALITRE;918565583;EDITH SANCHEZ DE GARCIA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";3107751967@.
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000173;ESCUELA RURAL GABRIELA MISTRAL;REATOVA;000000000;FLOR MARINA GOMEZ GARZON;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO APLICA
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000149;INSTITUCION EDUCATIVA DEPARTAMENTAL SOATAMA;VEREDA SOATAMA;098521259;HERNANDO ARTURO OLAYA HERNANDEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";TÉCNICO/ACADEMICO;"OTRO,AGROPECUARIO,ACADÉMICA";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";uniubate2003@hotmail.com
CUNDINAMARCA;25;CUNDINAMARCA;25224;CUCUNUBÁ;225224000024;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL PEÑAS;VEREDA PEÑAS;3112081494;SANDRA BIBIANA MORALES GARCIA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";7;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrlaguna_cucunuba@secundinamarca.edu.co edlagunacucunuba@hotmail.com 
CUNDINAMARCA;25;CUNDINAMARCA;25288;FÚQUENE;225288000206;INSTITUCION EDUCATIVA DEPARTAMENTAL INSTITUTO TECNICO COMERCIAL DE CAPELLANIA;INSPECCION CAPELLANIA-MUNICIPIO FUQUENE;3144832811;MIGUEL ALEXANDER POVEDA BELLO.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,FIN DE SEMANA";TÉCNICO;"OTRO";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21";"EDUCACIÓN TRADICIONAL";"";"";"";7;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2,ESTRATO 1";iedtecnicocapellania_fuquene@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000244;ESCUELA RURAL PAICAGUITA;VEREDA PAICAGUITA;8557055;MYRIAM LIBRADA VARGAS DE ANGEL;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";LENGUAZA@GOBERNACION.GOV.CO
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000015;ESCUELA RURAL CAMILO TORRES;VEREDA RAMADA ALTA;8557055;MARIA BELEN CUBILLOS DE BOLIVAR;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";LENGUAZA@GOBERNACION.GOV.CO
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000040;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL SIMÓN BOLIVAR;VEREDA FARACIA RETAMO;8552006 3103260896;ISRAEL CASTAÑEDA PACHON;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21";"POST PRIMARIA,MEDIA RURAL,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";7;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrsimonbolivar_lenguazaque@secundinamarca.edu.co iscapa2008@gmail.com 
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000147;ESCUELA RURAL EL SALTO;VEREDA EL SALTO;8557055;AURA MARIA PARRA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";LENGUAZA@GOBERNACION.GOV.CO
CUNDINAMARCA;25;CUNDINAMARCA;25793;TAUSA;225793000091;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL SAN ANTONIO;VDA SAN ANTONIO;3167515608;RICARDO CORTES RAMIREZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11";"EDUCACIÓN TRADICIONAL";"";"";"";7;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedsanantonio_tausa@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25843;VILLA DE SAN DIEGO DE UBATE;225843000080;SAN LUIS NI¿AS;SECTOR SAN LUIS UBATE;918553318;MARIA TERESA CANCELADO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";//
CUNDINAMARCA;25;CUNDINAMARCA;25843;VILLA DE SAN DIEGO DE UBATE;125843000255;INSTITUCION EDUCATIVA DEPARTAMENTAL BOLIVAR;TRANSVERSAL 11   12   168;8553207-3105601831-8891241;CAMILO CRUZ.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,FLEXIBLE ESCUELA INTEGRAL,EDUCACIÓN TRADICIONAL,SER";"";"";"";6;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedbolivar_ubate@secundinamarca.edu.co 
CUNDINAMARCA;25;CUNDINAMARCA;25297;GACHETÁ;225297000103;COLEGIO DE POSTPRIMARIA LAS CRUCES;VEREDA HATOGRANDE;8535190;GLORIA TERESA  PRIETO DE ROZO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";WWW.EDUCACI¿NGTA.@.COM
CUNDINAMARCA;25;CUNDINAMARCA;25322;GUASCA;125322000429;INSTITUCION EDUCATIVA DEPARTAMENTAL DOMINGO SAVIO;CLL.1 NO 3-00;3112020591;CARLOS FERNANDO JIMENEZ HERNANDEZ.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"OTRO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"CAPACIDADES EXCEPCIONALES";"";"";3;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";ieddomingosavio_guasca@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000238;ESCUELA RURAL CHORRILLOS;CHORRILLOS;8535294;LUCIA AID¿ JIM¿NEZ JIM¿NEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";JUN¿N @.HOTMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000131;ESCUELA RURAL VOLCAN NEGRO;VDA SAN ANTONIO;8533037;MARTHA PATRICIA REYES RODRIGUEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";JUNINQHOTMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25740;SIBATÉ;325740000248;INST CAMPESTRE SIBATE;KM 7 VIA SIBATE VEREDA DELICIAS;7250920             ;HNA MARIA ESPERANZA BALAGUERA ALVAREZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";REVISADA ACEPTADA;"";"";"";"";"INGLÉS";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";campestresibate@gmail.com             
CUNDINAMARCA;25;CUNDINAMARCA;25740;SIBATÉ;225740000189;INSTITUCION EDUCATIVA DEPARTAMENTAL SAN MIGUEL;VEREDA SAN MIGUEL SIBATE - CUNDINAMARCA;3134978931-3132925347;JAVIER ORLANDO CASTRO VALENCIA.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";6;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedsanmiguel_sibate@secundinamarca.edu.co iedsanmiguels@gmail.com 
CUNDINAMARCA;25;CUNDINAMARCA;25040;ANOLAIMA;125040000582;INSTITUCION EDUCATIVA DEPARTAMENTAL CARLOS GIRALDO;CRA 2¿ N¿ 2 A - 18 NORTE;3124781748;JAIME VEGA ROJAS;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE,FIN DE SEMANA";TÉCNICO/ACADEMICO;"AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";9;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedcarlosgiraldo_anolaima@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25599;APULO;225599000048;ESCUELA NUEVA RURAL EL PALMAR;VDA EL PALMAR;8397180;MARIO BERMUDEZ PORTELA (EL MISMO DOCENTE;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";00000000
CUNDINAMARCA;25;CUNDINAMARCA;25599;APULO;525599000005;ESCUELA NUEVA  RURAL LA MESETA;VEREDA LA MESETA;09183970;ALBERTO TORRES;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";
CUNDINAMARCA;25;CUNDINAMARCA;25599;APULO;225599000447;ESCUELA NUEVA RURAL EL BEJUCAL;VDA EL BEJUCAL;8397180;MARIA CONSUELO DAZA BAUTISTA (EL MISMO D;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";00000000
CUNDINAMARCA;25;CUNDINAMARCA;25599;APULO;225599000412;ESCUELA NUEVA RURAL GUACAMAYAS;VDA GUACAMAYAS;8397180;VLADY OLANDA PONCE DE LEON TABORDA (MISM;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";00000000
CUNDINAMARCA;25;CUNDINAMARCA;25599;APULO;225599000382;ESCUELA NUEVA RURAL PANTANOS;VDA PANTANOS;8397180;JOSE AGUSTIN BUITRAGO CONTRERAS (MISMO D;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";00000000
CUNDINAMARCA;25;CUNDINAMARCA;25245;EL COLEGIO;125245000291;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL  EL TEQUENDAMA;CARRERA  2D  NO  2A 59 SUR;8475098;RENE SANCHEZ ALBAÑIL;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,FLEXIBLE ESCUELA INTEGRAL,EDUCACIÓN TRADICIONAL,SER";"";"";"";9;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedtequendama_elcolegio@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25878;VIOTÁ;225878000708;INSTITUCION EDUCATIVA DEPARTAMENTAL SAN GABRIEL;INSPECCION SAN GABRIEL  VIOTA;3112018720 - 3194259523;NELSON EULICE LOZANO CAICEDO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,TEJIENDO SABERES";"";"";"";20;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedsangabriel_viota@secundinamarca.edu.co
SOACHA;25;CUNDINAMARCA;25754;SOACHA;125754003569;INSTITUCION EDUCATIVA NUEVO COMPARTIR;KR 14 29 80 SUR ;7323202;ROSA ANDREA PINZON ACOSTA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,NOCTURNA,TARDE,FIN DE SEMANA";ACADÉMICO;"NO APLICA,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,PROPUESTA PARA CAMBIAR ENTORNOS SOCIALES (PACES),EDUCACIÓN TRADICIONAL,CIRCULOS DE APRENDIZAJE,CAFAM";"";"TRANSTORNO PERMANENTE DE VOZ Y HABLA,DISCAPACIDAD INTELECTUAL,SISTEMICA,DISCAPACIDAD AUDITIVA USUARIO DEL CASTELLANO,DISCAPACIDAD FÍSICA,DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD VISUAL CEGUERA,DISCAPACIDAD PSICOSOCIAL (MENTAL),TRASTORNO DEL ESPECTRO AUTISTA";"";2;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"NINGUNO";"ESTRATO 2";nuevocompartir@alcaldiasoacha.gov.co
ZIPAQUIRA;25;CUNDINAMARCA;25899;ZIPAQUIRÁ;125899000665;I.E.M. MANUEL JOSÉ CARDENAS ROJAS;CL 7 1 00;852 62 35;LEONARDO ERNESTO RUEDA VILLANUEVA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"";"";TÉCNICO/ACADEMICO;"COMERCIAL,ACADÉMICA";SIN REVISAR;"";"";"";"";"";1;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";SAMPERMADRID@HOTMAIL.COM
MOSQUERA;25;CUNDINAMARCA;25473;MOSQUERA;125473000781;INSTITUCION EDUCATIVA  JUAN LUIS LONDOÑO DE LA CUESTA;CL 3 2 85 ;8932147;CLAUDIA MARCELA CAMPOS HERNANDEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA,TARDE";TÉCNICO/ACADEMICO;"INDUSTRIAL,ACADÉMICA";SIN REVISAR;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE";"";"NO APLICA";"";4;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";iedjuanluisldelacuesta@gmail.com
CUNDINAMARCA;25;CUNDINAMARCA;25438;MEDINA;225438000226;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL GAZADUJE;GAZADUJE;6768064-3214498986-3165691594;ALBEIRO NATAGAIMA LOPEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11";"MEDIA RURAL,POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,TELESECUNDARIA";"";"";"";17;NUEVO-ACTIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";iedrgazaduje_medina@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25178;CHIPAQUE;225178000375;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL RURAL CEREZOS GRANDES;VEREDA CEREZOS GRANDES;3115045955.;MARTHA MILENA JIMÉNEZ MELO.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,NOCTURNA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21";"ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"";"";5;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedrcerezos_chipaque@secundinamarca.edu.co
